tahun,bulan,kode_kelompok,nama_kelompok,kode_komoditi,nama_komoditi,kalori_kap_perhari,protein_kap_perhari,lemak_kap_perhari
2004,12,07,Daging,0706,"Daging Kuda",0.001412010948082191,0.000289533558041096,0.000019967831589041
2004,12,07,Daging,0707,"Daging Bebek",0.001749562386849315,0.000296664926465753,0.000026623775452055
2004,12,07,Daging,0708,"Daging Angsa",0.010096347286986301,0.001038481435232877,0.000634627543753425
2004,12,07,Daging,0709,"Daging Ayam Ras",0.000228203786958903,0.000039473087473972,0.000003083834958904
2004,12,07,Daging,0710,"Daging Babi",0.003208344833506849,0.000667483235476712,0.000036877526821918
2004,12,08,Telur,0801,"Telur Ayam",0.002489554293424657,0.000202376671594520,0.000170253390389041
2004,12,08,Telur,0802,"Telur Bebek",0.018042362129452053,0.001297099547684931,0.001365367944931507
2004,12,08,Telur,0803,"Telur Puyuh",0.002964079402630137,0.000245755950471233,0.000210111957654794
2004,12,09,Susu,0901,"Susu Segar",0.003636869406657534,0.000190786591824658,0.000196748672819178
2004,12,09,Susu,0902,"Susu UHT",0.101143620245917807,0.005363058896104110,0.005444626331786301
2004,12,10,Ikan,1001,"Ikan Lele",0.004584634687780813,0.000000000000000000,0.000513972498630136
2004,12,10,Ikan,1002,"Ikan Kakap",0.060996714320438356,0.000000000000000000,0.006900080805479452
2004,12,10,Ikan,1004,"Ikan Tuna",0.223654619207232869,0.000000000000000000,0.025300296290410958
2004,12,10,Ikan,1005,Udang,0.001249467130849312,0.000000000000000000,0.000141342435616438
2004,12,10,Ikan,1006,Cumi-cumi,0.000113587920986300,0.000000000000000000,0.000012849312328767
2004,12,10,Ikan,1007,"Ikan Nila",0.000092129569397259,0.000000025698624658,0.000010279449863014
2004,12,10,Ikan,1009,"Ikan Tongkol",0.001930994656767122,0.000000000000000000,0.000218438309589041
2005,1,01,"Padi - Padian",0102,Beras,1.433891855174794520,0.027084623931079452,0.002788123051728767
2005,1,01,"Padi - Padian",0103,Jagung,0.400086579599999999,0.010303599584219178,0.005151799792109589
2005,1,01,"Padi - Padian",0104,"Jagung Basah",0.002754730073424657,0.000100432867260274,0.000034434125917808
2005,1,01,"Padi - Padian",0106,"Tepung Gandum",0.157599610935890411,0.004459549430328767,0.000519559156931507
2005,1,02,"Makanan berpati",0201,"Ubi Jalar",0.017602034468164383,0.000327479711035616,0.000020467481939726
2005,1,02,"Makanan berpati",0202,"Ubi Kayu",0.203151185516712328,0.001777572873271233,0.000380908472843836
2005,1,02,"Makanan berpati",0203,Gaplek,0.008540221895506847,0.000065694014580822,0.000012633464342466
2005,1,02,"Makanan berpati",0204,Tapioka,0.050182405844000000,0.000084104590800000,0.000000000000000000
2005,1,02,"Makanan berpati",0205,"Tepung Sagu",0.006265309527671232,0.000012354131463014,0.000003529751846575
2005,1,03,Gula,0301,"Gula Pasir",0.166968181794821917,0.000000000000000000,0.000000000000000000
2005,1,03,Gula,0302,"Gula Merah",0.011676114381917805,0.000003072661679452,0.000000000000000000
2005,1,04,"Buah/Biji Berminyak",0402,"Kacang Tanah Lepas Kulit",0.052193983488164378,0.002374964328032876,0.004529001741830137
2005,1,04,"Buah/Biji Berminyak",0403,Kedelai,0.076590028451671231,0.000713974841498630,0.007247926421273972
2005,1,04,"Buah/Biji Berminyak",0404,"Kacang Hijau",0.024328243247260268,0.000689850638082192,0.002429154906438356
2005,1,04,"Buah/Biji Berminyak",0405,"Kelapa Daging",0.208002308847369860,0.006425202210468493,0.018041386997756164
2005,1,04,"Buah/Biji Berminyak",0406,"Biji Bunga Matahari",0.000000000000000000,0.000000000000000000,0.000000000000000000
2005,1,05,Buah-buahan,0501,Alpokat,0.004550586551232875,0.000056882331890411,0.000418085139394520
2005,1,05,Buah-buahan,0502,Jeruk,0.013176385892000000,0.000252313772400000,0.000028034863600000
2005,1,05,Buah-buahan,0503,Duku,0.001295850622931507,0.000020569057506849,0.000004113811501370
2005,1,05,Buah-buahan,0504,Durian,0.009705547887287671,0.000099036202931507,0.000349927917024658
2005,1,05,Buah-buahan,0505,"Jambu Biji",0.001311848780054794,0.000032796219501370,0.000021864146334247
2005,1,05,Buah-buahan,0506,Mangga,0.010010274665753425,0.000133470328876712,0.000066735164438356
2005,1,05,Buah-buahan,0507,Nanas,0.021466477892575342,0.002313485700339726,0.000978782411682192
2005,1,05,Buah-buahan,0508,Pepaya,0.012227796825260272,0.000850060741863014,0.000392335727013699
2005,1,05,Buah-buahan,0509,Pisang,0.028799981753698630,0.000375651935917808,0.000062608655986301
2005,1,05,Buah-buahan,0510,Rambutan,0.008251747216356163,0.000187153029649315,0.000059548691252055
2005,1,05,Buah-buahan,0511,Salak,0.012983646203013699,0.000277428337671233,0.000033291400520548
2005,1,05,Buah-buahan,0512,Sawo,0.000632308063561643,0.000012646161271233,0.000004215387090411
2005,1,05,Buah-buahan,0514,Matoa,0.004159520521643835,0.000069325342027397,0.000009243378936986
2005,1,05,Buah-buahan,0515,Kiwi,0.000503434031150684,0.000009078318594521,0.000004126508452055
2005,1,05,Buah-buahan,0516,Stroberi,0.000260033516712329,0.000005688233178082,0.000002437814219178
2005,1,05,Buah-buahan,0517,Kurma,0.024865578132767123,0.000161581374147945,0.000017953486016438
2005,1,05,Buah-buahan,0518,Tin,0.000770450870246575,0.000008329198597260,0.000003123449473973
2005,1,05,Buah-buahan,0519,"Buah Naga",0.003332949132876710,0.000066658982657534,0.000171408812547945
2005,1,05,Buah-buahan,0520,Kesemek,0.000648814097534246,0.000005561263693151,0.000001853754564384
2005,1,05,Buah-buahan,0521,Kelengkeng,0.000921798503013698,0.000019972300898630,0.000001536330838356
2005,1,05,Buah-buahan,0522,"Jambu Air",0.000000000000000000,0.000000000000000000,0.000000000000000000
2005,1,05,Buah-buahan,0523,Semangka,0.000000000000000000,0.000000000000000000,0.000000000000000000
2005,1,06,Sayur-sayuran,0601,Kangkung,0.001116950611726027,0.000152845873183562,0.000011757374860274
2005,1,06,Sayur-sayuran,0602,Bayam,0.001559439287780822,0.000196624953676712,0.000027120683265753
2005,1,06,Sayur-sayuran,0603,Kubis,0.000396779658904110,0.000020632542263014,0.000001587118635616
2005,1,06,Sayur-sayuran,0604,Wortel,0.002352998605506849,0.000051651188901370,0.000011478041978082
2005,1,06,Sayur-sayuran,0605,Buncis,0.003707763074438356,0.000215289468838356,0.000011960526046575
2005,1,06,Sayur-sayuran,0606,Tomat,0.000002285450630137,0.000000114272531507,0.000000025393895890
2005,1,06,Sayur-sayuran,0607,"Daun Singkong",0.001853754567808219,0.000096395237526027,0.000014830036542466
2005,1,06,Sayur-sayuran,0608,Terong,0.001383967450684932,0.000055358698027397,0.000011071739605479
2005,1,06,Sayur-sayuran,0609,Pare,0.000002158481150685,0.000000126969479452,0.000000025393895890
2005,1,06,Sayur-sayuran,0610,Labu,0.001059687370958904,0.000040757206575342,0.000004075720657534
2005,1,06,Sayur-sayuran,0611,Kemangi,0.001562359585808219,0.000196993165167123,0.000027171471057534
2005,1,06,Sayur-sayuran,0612,Seledri,0.001172436278931507,0.000185121517726027,0.000012341434515068
2005,1,06,Sayur-sayuran,0613,Selada,0.000424712946986301,0.000039639875052055,0.000005662839293151
2005,1,06,Sayur-sayuran,0614,Sawi,0.000148046426301370,0.000013458766027397,0.000001345876602740
2005,1,06,Sayur-sayuran,0615,Jamur,0.000486039211342466,0.000068487343416438,0.000006627807427397
2005,1,06,Sayur-sayuran,0616,Kentang,0.002786345477616438,0.000072372609808219,0.000003618630490411
2005,1,06,Sayur-sayuran,0617,"Bawang Merah",0.000609453556164383,0.000016759972794521,0.000001523633890411
2005,1,06,Sayur-sayuran,0618,"Bawang Putih",0.003783690826493150,0.000162520948252055,0.000012696949082192
2005,1,06,Sayur-sayuran,0619,Jahe,0.001229064670684931,0.000027653955090411,0.000012290646706849
2005,1,06,Sayur-sayuran,0620,Kunyit,0.001109205466520546,0.000034484913542466,0.000011376466323288
2005,1,06,Sayur-sayuran,0621,Lengkuas,0.001848040940712328,0.000026028745643836,0.000007808623693151
2005,1,06,Sayur-sayuran,0622,Kencur,0.001827852791068492,0.000027882500202740,0.000015490277890411
2005,1,06,Sayur-sayuran,0623,Cabai,0.000000000000000000,0.000000000000000000,0.000000000000000000
2005,1,06,Sayur-sayuran,0624,"Daun Bawang",0.000000000000000000,0.000000000000000000,0.000000000000000000
2005,1,07,Daging,0701,"Daging Sapi",0.007078549116438355,0.000532306893556164,0.000537969732849315
2005,1,07,Daging,0702,"Daging Ayam Buras",0.000418999318356163,0.000053327185972603,0.000020315118465753
2005,1,07,Daging,0703,"Daging Kambing",0.000490229203260274,0.000070620430679452,0.000020569057479452
2005,1,07,Daging,0704,"Daging Kerbau",0.000349166098630137,0.000063484745205479,0.000007935593150685
2005,1,07,Daging,0705,"Daging Domba",0.000024505109534246,0.000005332718136986,0.000000190454219178
2005,1,07,Daging,0706,"Daging Kuda",0.001269567938958904,0.000260325547079452,0.000017953486005479
2005,1,07,Daging,0707,"Daging Bebek",0.001763860167342466,0.000299089332723288,0.000026841350372603
2005,1,07,Daging,0708,"Daging Angsa",0.009265598597260273,0.000953032998575342,0.000582409054684931
2005,1,07,Daging,0709,"Daging Ayam Ras",0.000206706328767123,0.000035754608219178,0.000002793328767123
2005,1,07,Daging,0710,"Daging Babi",0.002805771809589041,0.000583729537397260,0.000032250250684932
2005,1,08,Telur,0801,"Telur Ayam",0.002460033885205479,0.000199976948087671,0.000168234575375342
2005,1,08,Telur,0802,"Telur Bebek",0.015667400331095890,0.001126359050830137,0.001185641106136986
2005,1,08,Telur,0803,"Telur Puyuh",0.003229849908328767,0.000267791353158904,0.000228951385906849
2005,1,09,Susu,0901,"Susu Segar",0.003500802803315068,0.000183648671649315,0.000189387692638356
2005,1,09,Susu,0902,"Susu UHT",0.100133219338958901,0.005309483202852055,0.005390235799093151
2005,1,10,Ikan,1001,"Ikan Lele",0.004643528217972602,0.000000000000000000,0.000520574912328767
2005,1,10,Ikan,1002,"Ikan Kakap",0.018070805816219178,0.000000000000000000,0.002044208802739726
2005,1,10,Ikan,1004,"Ikan Tuna",0.103261747597369857,0.000000000000000000,0.011681193167123287
2005,1,10,Ikan,1005,Udang,0.000897928231342458,0.000000000000000000,0.000101575591780821
2005,1,10,Ikan,1006,Cumi-cumi,0.000112241019835612,0.000000000000000000,0.000012696947945205
2005,1,10,Ikan,1007,"Ikan Nila",0.000091037116767120,0.000000025393895890,0.000010157558356164
2005,1,10,Ikan,1009,"Ikan Tongkol",0.001795856462684924,0.000000000000000000,0.000203151183561643
2005,2,01,"Padi - Padian",0102,Beras,1.433891855174794520,0.027084623931079452,0.002788123051728767
2005,2,01,"Padi - Padian",0103,Jagung,0.400086579599999999,0.010303599584219178,0.005151799792109589
2005,2,01,"Padi - Padian",0104,"Jagung Basah",0.002754730073424657,0.000100432867260274,0.000034434125917808
2005,2,01,"Padi - Padian",0106,"Tepung Gandum",0.157599610935890411,0.004459549430328767,0.000519559156931507
2005,2,02,"Makanan berpati",0201,"Ubi Jalar",0.017602034468164383,0.000327479711035616,0.000020467481939726
2005,2,02,"Makanan berpati",0202,"Ubi Kayu",0.203151185516712328,0.001777572873271233,0.000380908472843836
2005,2,02,"Makanan berpati",0203,Gaplek,0.008540221895506847,0.000065694014580822,0.000012633464342466
2005,2,02,"Makanan berpati",0204,Tapioka,0.050182405844000000,0.000084104590800000,0.000000000000000000
2005,2,02,"Makanan berpati",0205,"Tepung Sagu",0.006265309527671232,0.000012354131463014,0.000003529751846575
2005,2,03,Gula,0301,"Gula Pasir",0.166968181794821917,0.000000000000000000,0.000000000000000000
2005,2,03,Gula,0302,"Gula Merah",0.011676114381917805,0.000003072661679452,0.000000000000000000
2005,2,04,"Buah/Biji Berminyak",0402,"Kacang Tanah Lepas Kulit",0.052193983488164378,0.002374964328032876,0.004529001741830137
2005,2,04,"Buah/Biji Berminyak",0403,Kedelai,0.076590028451671231,0.000713974841498630,0.007247926421273972
2005,2,04,"Buah/Biji Berminyak",0404,"Kacang Hijau",0.024328243247260268,0.000689850638082192,0.002429154906438356
2005,2,04,"Buah/Biji Berminyak",0405,"Kelapa Daging",0.208002308847369860,0.006425202210468493,0.018041386997756164
2005,2,04,"Buah/Biji Berminyak",0406,"Biji Bunga Matahari",0.000000000000000000,0.000000000000000000,0.000000000000000000
2005,2,05,Buah-buahan,0501,Alpokat,0.004550586551232875,0.000056882331890411,0.000418085139394520
2005,2,05,Buah-buahan,0502,Jeruk,0.013176385892000000,0.000252313772400000,0.000028034863600000
2005,2,05,Buah-buahan,0503,Duku,0.001295850622931507,0.000020569057506849,0.000004113811501370
2005,2,05,Buah-buahan,0504,Durian,0.009705547887287671,0.000099036202931507,0.000349927917024658
2005,2,05,Buah-buahan,0505,"Jambu Biji",0.001311848780054794,0.000032796219501370,0.000021864146334247
2005,2,05,Buah-buahan,0506,Mangga,0.010010274665753425,0.000133470328876712,0.000066735164438356
2005,2,05,Buah-buahan,0507,Nanas,0.021466477892575342,0.002313485700339726,0.000978782411682192
2005,2,05,Buah-buahan,0508,Pepaya,0.012227796825260272,0.000850060741863014,0.000392335727013699
2005,2,05,Buah-buahan,0509,Pisang,0.028799981753698630,0.000375651935917808,0.000062608655986301
2005,2,05,Buah-buahan,0510,Rambutan,0.008251747216356163,0.000187153029649315,0.000059548691252055
2005,2,05,Buah-buahan,0511,Salak,0.012983646203013699,0.000277428337671233,0.000033291400520548
2005,2,05,Buah-buahan,0512,Sawo,0.000632308063561643,0.000012646161271233,0.000004215387090411
2005,2,05,Buah-buahan,0514,Matoa,0.004159520521643835,0.000069325342027397,0.000009243378936986
2005,2,05,Buah-buahan,0515,Kiwi,0.000503434031150684,0.000009078318594521,0.000004126508452055
2005,2,05,Buah-buahan,0516,Stroberi,0.000260033516712329,0.000005688233178082,0.000002437814219178
2005,2,05,Buah-buahan,0517,Kurma,0.024865578132767123,0.000161581374147945,0.000017953486016438
2005,2,05,Buah-buahan,0518,Tin,0.000770450870246575,0.000008329198597260,0.000003123449473973
2005,2,05,Buah-buahan,0519,"Buah Naga",0.003332949132876710,0.000066658982657534,0.000171408812547945
2005,2,05,Buah-buahan,0520,Kesemek,0.000648814097534246,0.000005561263693151,0.000001853754564384
2005,2,05,Buah-buahan,0521,Kelengkeng,0.000921798503013698,0.000019972300898630,0.000001536330838356
2005,2,05,Buah-buahan,0522,"Jambu Air",0.000000000000000000,0.000000000000000000,0.000000000000000000
2005,2,05,Buah-buahan,0523,Semangka,0.000000000000000000,0.000000000000000000,0.000000000000000000
2005,2,06,Sayur-sayuran,0601,Kangkung,0.001116950611726027,0.000152845873183562,0.000011757374860274
2005,2,06,Sayur-sayuran,0602,Bayam,0.001559439287780822,0.000196624953676712,0.000027120683265753
2005,2,06,Sayur-sayuran,0603,Kubis,0.000396779658904110,0.000020632542263014,0.000001587118635616
2005,2,06,Sayur-sayuran,0604,Wortel,0.002352998605506849,0.000051651188901370,0.000011478041978082
2005,2,06,Sayur-sayuran,0605,Buncis,0.003707763074438356,0.000215289468838356,0.000011960526046575
2005,2,06,Sayur-sayuran,0606,Tomat,0.000002285450630137,0.000000114272531507,0.000000025393895890
2005,2,06,Sayur-sayuran,0607,"Daun Singkong",0.001853754567808219,0.000096395237526027,0.000014830036542466
2005,2,06,Sayur-sayuran,0608,Terong,0.001383967450684932,0.000055358698027397,0.000011071739605479
2005,2,06,Sayur-sayuran,0609,Pare,0.000002158481150685,0.000000126969479452,0.000000025393895890
2005,2,06,Sayur-sayuran,0610,Labu,0.001059687370958904,0.000040757206575342,0.000004075720657534
2005,2,06,Sayur-sayuran,0611,Kemangi,0.001562359585808219,0.000196993165167123,0.000027171471057534
2005,2,06,Sayur-sayuran,0612,Seledri,0.001172436278931507,0.000185121517726027,0.000012341434515068
2005,2,06,Sayur-sayuran,0613,Selada,0.000424712946986301,0.000039639875052055,0.000005662839293151
2005,2,06,Sayur-sayuran,0614,Sawi,0.000148046426301370,0.000013458766027397,0.000001345876602740
2005,2,06,Sayur-sayuran,0615,Jamur,0.000486039211342466,0.000068487343416438,0.000006627807427397
2005,2,06,Sayur-sayuran,0616,Kentang,0.002786345477616438,0.000072372609808219,0.000003618630490411
2005,2,06,Sayur-sayuran,0617,"Bawang Merah",0.000609453556164383,0.000016759972794521,0.000001523633890411
2005,2,06,Sayur-sayuran,0618,"Bawang Putih",0.003783690826493150,0.000162520948252055,0.000012696949082192
2005,2,06,Sayur-sayuran,0619,Jahe,0.001229064670684931,0.000027653955090411,0.000012290646706849
2005,2,06,Sayur-sayuran,0620,Kunyit,0.001109205466520546,0.000034484913542466,0.000011376466323288
2005,2,06,Sayur-sayuran,0621,Lengkuas,0.001848040940712328,0.000026028745643836,0.000007808623693151
2005,2,06,Sayur-sayuran,0622,Kencur,0.001827852791068492,0.000027882500202740,0.000015490277890411
2005,2,06,Sayur-sayuran,0623,Cabai,0.000000000000000000,0.000000000000000000,0.000000000000000000
2005,2,06,Sayur-sayuran,0624,"Daun Bawang",0.000000000000000000,0.000000000000000000,0.000000000000000000
2005,2,07,Daging,0701,"Daging Sapi",0.007078549116438355,0.000532306893556164,0.000537969732849315
2005,2,07,Daging,0702,"Daging Ayam Buras",0.000418999318356163,0.000053327185972603,0.000020315118465753
2005,2,07,Daging,0703,"Daging Kambing",0.000490229203260274,0.000070620430679452,0.000020569057479452
2005,2,07,Daging,0704,"Daging Kerbau",0.000349166098630137,0.000063484745205479,0.000007935593150685
2005,2,07,Daging,0705,"Daging Domba",0.000024505109534246,0.000005332718136986,0.000000190454219178
2005,2,07,Daging,0706,"Daging Kuda",0.001269567938958904,0.000260325547079452,0.000017953486005479
2005,2,07,Daging,0707,"Daging Bebek",0.001763860167342466,0.000299089332723288,0.000026841350372603
2005,2,07,Daging,0708,"Daging Angsa",0.009265598597260273,0.000953032998575342,0.000582409054684931
2005,2,07,Daging,0709,"Daging Ayam Ras",0.000206706328767123,0.000035754608219178,0.000002793328767123
2005,2,07,Daging,0710,"Daging Babi",0.002805771809589041,0.000583729537397260,0.000032250250684932
2005,2,08,Telur,0801,"Telur Ayam",0.002460033885205479,0.000199976948087671,0.000168234575375342
2005,2,08,Telur,0802,"Telur Bebek",0.015667400331095890,0.001126359050830137,0.001185641106136986
2005,2,08,Telur,0803,"Telur Puyuh",0.003229849908328767,0.000267791353158904,0.000228951385906849
2005,2,09,Susu,0901,"Susu Segar",0.003500802803315068,0.000183648671649315,0.000189387692638356
2005,2,09,Susu,0902,"Susu UHT",0.100133219338958901,0.005309483202852055,0.005390235799093151
2005,2,10,Ikan,1001,"Ikan Lele",0.004643528217972602,0.000000000000000000,0.000520574912328767
2005,2,10,Ikan,1002,"Ikan Kakap",0.018070805816219178,0.000000000000000000,0.002044208802739726
2005,2,10,Ikan,1004,"Ikan Tuna",0.103261747597369857,0.000000000000000000,0.011681193167123287
2005,2,10,Ikan,1005,Udang,0.000897928231342458,0.000000000000000000,0.000101575591780821
2005,2,10,Ikan,1006,Cumi-cumi,0.000112241019835612,0.000000000000000000,0.000012696947945205
2005,2,10,Ikan,1007,"Ikan Nila",0.000091037116767120,0.000000025393895890,0.000010157558356164
2005,2,10,Ikan,1009,"Ikan Tongkol",0.001795856462684924,0.000000000000000000,0.000203151183561643
2005,3,01,"Padi - Padian",0102,Beras,1.433891855174794520,0.027084623931079452,0.002788123051728767
2005,3,01,"Padi - Padian",0103,Jagung,0.400086579599999999,0.010303599584219178,0.005151799792109589
2005,3,01,"Padi - Padian",0104,"Jagung Basah",0.002754730073424657,0.000100432867260274,0.000034434125917808
2005,3,01,"Padi - Padian",0106,"Tepung Gandum",0.157599610935890411,0.004459549430328767,0.000519559156931507
2005,3,02,"Makanan berpati",0201,"Ubi Jalar",0.017602034468164383,0.000327479711035616,0.000020467481939726
2005,3,02,"Makanan berpati",0202,"Ubi Kayu",0.203151185516712328,0.001777572873271233,0.000380908472843836
2005,3,02,"Makanan berpati",0203,Gaplek,0.008540221895506847,0.000065694014580822,0.000012633464342466
2005,3,02,"Makanan berpati",0204,Tapioka,0.050182405844000000,0.000084104590800000,0.000000000000000000
2005,3,02,"Makanan berpati",0205,"Tepung Sagu",0.006265309527671232,0.000012354131463014,0.000003529751846575
2005,3,03,Gula,0301,"Gula Pasir",0.166968181794821917,0.000000000000000000,0.000000000000000000
2005,3,03,Gula,0302,"Gula Merah",0.011676114381917805,0.000003072661679452,0.000000000000000000
2005,3,04,"Buah/Biji Berminyak",0402,"Kacang Tanah Lepas Kulit",0.052193983488164378,0.002374964328032876,0.004529001741830137
2005,3,04,"Buah/Biji Berminyak",0403,Kedelai,0.076590028451671231,0.000713974841498630,0.007247926421273972
2005,3,04,"Buah/Biji Berminyak",0404,"Kacang Hijau",0.024328243247260268,0.000689850638082192,0.002429154906438356
2005,3,04,"Buah/Biji Berminyak",0405,"Kelapa Daging",0.208002308847369860,0.006425202210468493,0.018041386997756164
2005,3,04,"Buah/Biji Berminyak",0406,"Biji Bunga Matahari",0.000000000000000000,0.000000000000000000,0.000000000000000000
2005,3,05,Buah-buahan,0501,Alpokat,0.004550586551232875,0.000056882331890411,0.000418085139394520
2005,3,05,Buah-buahan,0502,Jeruk,0.013176385892000000,0.000252313772400000,0.000028034863600000
2005,3,05,Buah-buahan,0503,Duku,0.001295850622931507,0.000020569057506849,0.000004113811501370
2005,3,05,Buah-buahan,0504,Durian,0.009705547887287671,0.000099036202931507,0.000349927917024658
2005,3,05,Buah-buahan,0505,"Jambu Biji",0.001311848780054794,0.000032796219501370,0.000021864146334247
2005,3,05,Buah-buahan,0506,Mangga,0.010010274665753425,0.000133470328876712,0.000066735164438356
2005,3,05,Buah-buahan,0507,Nanas,0.021466477892575342,0.002313485700339726,0.000978782411682192
2005,3,05,Buah-buahan,0508,Pepaya,0.012227796825260272,0.000850060741863014,0.000392335727013699
2005,3,05,Buah-buahan,0509,Pisang,0.028799981753698630,0.000375651935917808,0.000062608655986301
2005,3,05,Buah-buahan,0510,Rambutan,0.008251747216356163,0.000187153029649315,0.000059548691252055
2005,3,05,Buah-buahan,0511,Salak,0.012983646203013699,0.000277428337671233,0.000033291400520548
2005,3,05,Buah-buahan,0512,Sawo,0.000632308063561643,0.000012646161271233,0.000004215387090411
2005,3,05,Buah-buahan,0514,Matoa,0.004159520521643835,0.000069325342027397,0.000009243378936986
2005,3,05,Buah-buahan,0515,Kiwi,0.000503434031150684,0.000009078318594521,0.000004126508452055
2005,3,05,Buah-buahan,0516,Stroberi,0.000260033516712329,0.000005688233178082,0.000002437814219178
2005,3,05,Buah-buahan,0517,Kurma,0.024865578132767123,0.000161581374147945,0.000017953486016438
2005,3,05,Buah-buahan,0518,Tin,0.000770450870246575,0.000008329198597260,0.000003123449473973
2005,3,05,Buah-buahan,0519,"Buah Naga",0.003332949132876710,0.000066658982657534,0.000171408812547945
2005,3,05,Buah-buahan,0520,Kesemek,0.000648814097534246,0.000005561263693151,0.000001853754564384
2005,3,05,Buah-buahan,0521,Kelengkeng,0.000921798503013698,0.000019972300898630,0.000001536330838356
2005,3,05,Buah-buahan,0522,"Jambu Air",0.000000000000000000,0.000000000000000000,0.000000000000000000
2005,3,05,Buah-buahan,0523,Semangka,0.000000000000000000,0.000000000000000000,0.000000000000000000
2005,3,06,Sayur-sayuran,0601,Kangkung,0.001116950611726027,0.000152845873183562,0.000011757374860274
2005,3,06,Sayur-sayuran,0602,Bayam,0.001559439287780822,0.000196624953676712,0.000027120683265753
2005,3,06,Sayur-sayuran,0603,Kubis,0.000396779658904110,0.000020632542263014,0.000001587118635616
2005,3,06,Sayur-sayuran,0604,Wortel,0.002352998605506849,0.000051651188901370,0.000011478041978082
2005,3,06,Sayur-sayuran,0605,Buncis,0.003707763074438356,0.000215289468838356,0.000011960526046575
2005,3,06,Sayur-sayuran,0606,Tomat,0.000002285450630137,0.000000114272531507,0.000000025393895890
2005,3,06,Sayur-sayuran,0607,"Daun Singkong",0.001853754567808219,0.000096395237526027,0.000014830036542466
2005,3,06,Sayur-sayuran,0608,Terong,0.001383967450684932,0.000055358698027397,0.000011071739605479
2005,3,06,Sayur-sayuran,0609,Pare,0.000002158481150685,0.000000126969479452,0.000000025393895890
2005,3,06,Sayur-sayuran,0610,Labu,0.001059687370958904,0.000040757206575342,0.000004075720657534
2005,3,06,Sayur-sayuran,0611,Kemangi,0.001562359585808219,0.000196993165167123,0.000027171471057534
2005,3,06,Sayur-sayuran,0612,Seledri,0.001172436278931507,0.000185121517726027,0.000012341434515068
2005,3,06,Sayur-sayuran,0613,Selada,0.000424712946986301,0.000039639875052055,0.000005662839293151
2005,3,06,Sayur-sayuran,0614,Sawi,0.000148046426301370,0.000013458766027397,0.000001345876602740
2005,3,06,Sayur-sayuran,0615,Jamur,0.000486039211342466,0.000068487343416438,0.000006627807427397
2005,3,06,Sayur-sayuran,0616,Kentang,0.002786345477616438,0.000072372609808219,0.000003618630490411
2005,3,06,Sayur-sayuran,0617,"Bawang Merah",0.000609453556164383,0.000016759972794521,0.000001523633890411
2005,3,06,Sayur-sayuran,0618,"Bawang Putih",0.003783690826493150,0.000162520948252055,0.000012696949082192
2005,3,06,Sayur-sayuran,0619,Jahe,0.001229064670684931,0.000027653955090411,0.000012290646706849
2005,3,06,Sayur-sayuran,0620,Kunyit,0.001109205466520546,0.000034484913542466,0.000011376466323288
2005,3,06,Sayur-sayuran,0621,Lengkuas,0.001848040940712328,0.000026028745643836,0.000007808623693151
2005,3,06,Sayur-sayuran,0622,Kencur,0.001827852791068492,0.000027882500202740,0.000015490277890411
2005,3,06,Sayur-sayuran,0623,Cabai,0.000000000000000000,0.000000000000000000,0.000000000000000000
2005,3,06,Sayur-sayuran,0624,"Daun Bawang",0.000000000000000000,0.000000000000000000,0.000000000000000000
2005,3,07,Daging,0701,"Daging Sapi",0.007078549116438355,0.000532306893556164,0.000537969732849315
2005,3,07,Daging,0702,"Daging Ayam Buras",0.000418999318356163,0.000053327185972603,0.000020315118465753
2005,3,07,Daging,0703,"Daging Kambing",0.000490229203260274,0.000070620430679452,0.000020569057479452
2005,3,07,Daging,0704,"Daging Kerbau",0.000349166098630137,0.000063484745205479,0.000007935593150685
2005,3,07,Daging,0705,"Daging Domba",0.000024505109534246,0.000005332718136986,0.000000190454219178
2005,3,07,Daging,0706,"Daging Kuda",0.001269567938958904,0.000260325547079452,0.000017953486005479
2005,3,07,Daging,0707,"Daging Bebek",0.001763860167342466,0.000299089332723288,0.000026841350372603
2005,3,07,Daging,0708,"Daging Angsa",0.009265598597260273,0.000953032998575342,0.000582409054684931
2005,3,07,Daging,0709,"Daging Ayam Ras",0.000206706328767123,0.000035754608219178,0.000002793328767123
2005,3,07,Daging,0710,"Daging Babi",0.002805771809589041,0.000583729537397260,0.000032250250684932
2005,3,08,Telur,0801,"Telur Ayam",0.002460033885205479,0.000199976948087671,0.000168234575375342
2005,3,08,Telur,0802,"Telur Bebek",0.015667400331095890,0.001126359050830137,0.001185641106136986
2005,3,08,Telur,0803,"Telur Puyuh",0.003229849908328767,0.000267791353158904,0.000228951385906849
2005,3,09,Susu,0901,"Susu Segar",0.003500802803315068,0.000183648671649315,0.000189387692638356
2005,3,09,Susu,0902,"Susu UHT",0.100133219338958901,0.005309483202852055,0.005390235799093151
2005,3,10,Ikan,1001,"Ikan Lele",0.004643528217972602,0.000000000000000000,0.000520574912328767
2005,3,10,Ikan,1002,"Ikan Kakap",0.018070805816219178,0.000000000000000000,0.002044208802739726
2005,3,10,Ikan,1004,"Ikan Tuna",0.103261747597369857,0.000000000000000000,0.011681193167123287
2005,3,10,Ikan,1005,Udang,0.000897928231342458,0.000000000000000000,0.000101575591780821
2005,3,10,Ikan,1006,Cumi-cumi,0.000112241019835612,0.000000000000000000,0.000012696947945205
