kode_kelompok,kode_komoditi,nama_komoditi,tahun,bulan,bahan_makanan,produksi,impor,ekspor,perubahan_stok,harga_konsumen,harga_produsen,populasi_indonesia,curah_hujan_mm,suhu_rata_celsius,luas_panen_ha,produktivitas_ton_ha,kalori_per_100g,protein_per_100g,lemak_per_100g,gram_per_capita_per_day,kalori_per_capita_per_day,protein_per_capita_per_day,date,year_month,quarter,semester,is_harvest_season,is_rainy_season,month_sin,month_cos,kalori_lag_1,bahan_makanan_lag_1,kalori_lag_3,bahan_makanan_lag_3,kalori_lag_6,bahan_makanan_lag_6,kalori_lag_12,bahan_makanan_lag_12,kalori_ma_3,kalori_ma_6,kalori_ma_12,kalori_growth_yoy,price_margin,production_per_capita,import_ratio,export_ratio,is_crisis_1998,is_crisis_2008,is_el_nino_2015,is_pandemic
1,102,Beras,1993,1,2347.9167,2395.8333,2.0,29.25,-39.5,1575.0,1181.25,187000000,2666.67,26.2,5750000.0,4.0275,360.0,6.8,0.7,412.51,1485.04,28.05,1993-01-01,1993-01,1,1,0,1,0.4999999999999999,0.8660254037844387,,,,,,,,,1485.04,1485.04,1485.04,,33.33,12.8119,0.08,1.22,0,0,0,0
1,102,Beras,1993,2,2347.9167,2395.8333,2.0,29.25,-39.5,1575.0,1181.25,187000000,2666.67,26.2,5750000.0,4.0275,360.0,6.8,0.7,412.51,1485.04,28.05,1993-02-01,1993-02,1,1,0,1,0.8660254037844386,0.5000000000000001,1485.04,2347.9167,,,,,,,1485.04,1485.04,1485.04,,33.33,12.8119,0.08,1.22,0,0,0,0
1,102,Beras,1993,3,2347.9167,2395.8333,2.0,29.25,-39.5,1575.0,1181.25,187000000,2666.67,26.2,5750000.0,4.0275,360.0,6.8,0.7,412.51,1485.04,28.05,1993-03-01,1993-03,1,1,1,1,1.0,6.123233995736766e-17,1485.04,2347.9167,,,,,,,1485.04,1485.04,1485.04,,33.33,12.8119,0.08,1.22,0,0,0,0
1,102,Beras,1993,4,2347.9167,2395.8333,2.0,29.25,-39.5,1575.0,1181.25,187000000,2666.67,26.2,5750000.0,4.0275,360.0,6.8,0.7,412.51,1485.04,28.05,1993-04-01,1993-04,2,1,1,0,0.8660254037844387,-0.4999999999999998,1485.04,2347.9167,1485.04,2347.9167,,,,,1485.04,1485.04,1485.04,,33.33,12.8119,0.08,1.22,0,0,0,0
1,102,Beras,1993,5,2347.9167,2395.8333,2.0,29.25,-39.5,1575.0,1181.25,187000000,2666.67,26.2,5750000.0,4.0275,360.0,6.8,0.7,412.51,1485.04,28.05,1993-05-01,1993-05,2,1,1,0,0.4999999999999999,-0.8660254037844387,1485.04,2347.9167,1485.04,2347.9167,,,,,1485.04,1485.04,1485.04,,33.33,12.8119,0.08,1.22,0,0,0,0
1,102,Beras,1993,6,2347.9167,2395.8333,2.0,29.25,-39.5,1575.0,1181.25,187000000,2666.67,26.2,5750000.0,4.0275,360.0,6.8,0.7,412.51,1485.04,28.05,1993-06-01,1993-06,2,1,0,0,1.2246467991473532e-16,-1.0,1485.04,2347.9167,1485.04,2347.9167,,,,,1485.04,1485.04,1485.04,,33.33,12.8119,0.08,1.22,0,0,0,0
1,102,Beras,1993,7,2347.9167,2395.8333,2.0,29.25,-39.5,1575.0,1181.25,187000000,2666.67,26.2,5750000.0,4.0275,360.0,6.8,0.7,412.51,1485.04,28.05,1993-07-01,1993-07,3,2,0,0,-0.4999999999999997,-0.8660254037844388,1485.04,2347.9167,1485.04,2347.9167,1485.04,2347.9167,,,1485.04,1485.04,1485.04,,33.33,12.8119,0.08,1.22,0,0,0,0
1,102,Beras,1993,8,2347.9167,2395.8333,2.0,29.25,-39.5,1575.0,1181.25,187000000,2666.67,26.2,5750000.0,4.0275,360.0,6.8,0.7,412.51,1485.04,28.05,1993-08-01,1993-08,3,2,0,0,-0.8660254037844384,-0.5000000000000004,1485.04,2347.9167,1485.04,2347.9167,1485.04,2347.9167,,,1485.04,1485.04,1485.04,,33.33,12.8119,0.08,1.22,0,0,0,0
1,102,Beras,1993,9,2347.9167,2395.8333,2.0,29.25,-39.5,1575.0,1181.25,187000000,2666.67,26.2,5750000.0,4.0275,360.0,6.8,0.7,412.51,1485.04,28.05,1993-09-01,1993-09,3,2,1,0,-1.0,-1.8369701987210292e-16,1485.04,2347.9167,1485.04,2347.9167,1485.04,2347.9167,,,1485.04,1485.04,1485.04,,33.33,12.8119,0.08,1.22,0,0,0,0
1,102,Beras,1993,10,2347.9167,2395.8333,2.0,29.25,-39.5,1575.0,1181.25,187000000,2666.67,26.2,5750000.0,4.0275,360.0,6.8,0.7,412.51,1485.04,28.05,1993-10-01,1993-10,4,2,1,0,-0.8660254037844386,0.5000000000000001,1485.04,2347.9167,1485.04,2347.9167,1485.04,2347.9167,,,1485.04,1485.04,1485.04,,33.33,12.8119,0.08,1.22,0,0,0,0
1,102,Beras,1993,11,2347.9167,2395.8333,2.0,29.25,-39.5,1575.0,1181.25,187000000,2666.67,26.2,5750000.0,4.0275,360.0,6.8,0.7,412.51,1485.04,28.05,1993-11-01,1993-11,4,2,1,1,-0.5000000000000004,0.8660254037844384,1485.04,2347.9167,1485.04,2347.9167,1485.04,2347.9167,,,1485.04,1485.04,1485.04,,33.33,12.8119,0.08,1.22,0,0,0,0
1,102,Beras,1993,12,2347.9167,2395.8333,2.0,29.25,-39.5,1575.0,1181.25,187000000,2666.67,26.2,5750000.0,4.0275,360.0,6.8,0.7,412.51,1485.04,28.05,1993-12-01,1993-12,4,2,0,1,-2.4492935982947064e-16,1.0,1485.04,2347.9167,1485.04,2347.9167,1485.04,2347.9167,,,1485.04,1485.04,1485.04,,33.33,12.8119,0.08,1.22,0,0,0,0
1,102,Beras,1994,1,2382.5,2315.75,52.0833,13.3333,-89.0833,1750.0,1312.5,190500000,2750.0,26.23,5557800.0,4.095,360.0,6.8,0.7,410.89,1479.2,27.94,1994-01-01,1994-01,1,1,0,1,0.4999999999999999,0.8660254037844387,1485.04,2347.9167,1485.04,2347.9167,1485.04,2347.9167,1485.04,2347.9167,1483.0933333333332,1484.0666666666666,1484.5533333333333,-0.3932554005279254,33.33,12.1562,2.2,0.58,0,0,0,0
1,102,Beras,1994,2,2382.5,2315.75,52.0833,13.3333,-89.0833,1750.0,1312.5,190500000,2750.0,26.23,5557800.0,4.095,360.0,6.8,0.7,410.89,1479.2,27.94,1994-02-01,1994-02,1,1,0,1,0.8660254037844386,0.5000000000000001,1479.2,2382.5,1485.04,2347.9167,1485.04,2347.9167,1485.04,2347.9167,1481.1466666666668,1483.0933333333332,1484.0666666666666,-0.3932554005279254,33.33,12.1562,2.2,0.58,0,0,0,0
1,102,Beras,1994,3,2382.5,2315.75,52.0833,13.3333,-89.0833,1750.0,1312.5,190500000,2750.0,26.23,5557800.0,4.095,360.0,6.8,0.7,410.89,1479.2,27.94,1994-03-01,1994-03,1,1,1,1,1.0,6.123233995736766e-17,1479.2,2382.5,1485.04,2347.9167,1485.04,2347.9167,1485.04,2347.9167,1479.2,1482.12,1483.58,-0.3932554005279254,33.33,12.1562,2.2,0.58,0,0,0,0
1,102,Beras,1994,4,2382.5,2315.75,52.0833,13.3333,-89.0833,1750.0,1312.5,190500000,2750.0,26.23,5557800.0,4.095,360.0,6.8,0.7,410.89,1479.2,27.94,1994-04-01,1994-04,2,1,1,0,0.8660254037844387,-0.4999999999999998,1479.2,2382.5,1479.2,2382.5,1485.04,2347.9167,1485.04,2347.9167,1479.2,1481.1466666666668,1483.0933333333332,-0.3932554005279254,33.33,12.1562,2.2,0.58,0,0,0,0
1,102,Beras,1994,5,2382.5,2315.75,52.0833,13.3333,-89.0833,1750.0,1312.5,190500000,2750.0,26.23,5557800.0,4.095,360.0,6.8,0.7,410.89,1479.2,27.94,1994-05-01,1994-05,2,1,1,0,0.4999999999999999,-0.8660254037844387,1479.2,2382.5,1479.2,2382.5,1485.04,2347.9167,1485.04,2347.9167,1479.2,1480.1733333333334,1482.6066666666666,-0.3932554005279254,33.33,12.1562,2.2,0.58,0,0,0,0
1,102,Beras,1994,6,2382.5,2315.75,52.0833,13.3333,-89.0833,1750.0,1312.5,190500000,2750.0,26.23,5557800.0,4.095,360.0,6.8,0.7,410.89,1479.2,27.94,1994-06-01,1994-06,2,1,0,0,1.2246467991473532e-16,-1.0,1479.2,2382.5,1479.2,2382.5,1485.04,2347.9167,1485.04,2347.9167,1479.2,1479.2,1482.12,-0.3932554005279254,33.33,12.1562,2.2,0.58,0,0,0,0
1,102,Beras,1994,7,2382.5,2315.75,52.0833,13.3333,-89.0833,1750.0,1312.5,190500000,2750.0,26.23,5557800.0,4.095,360.0,6.8,0.7,410.89,1479.2,27.94,1994-07-01,1994-07,3,2,0,0,-0.4999999999999997,-0.8660254037844388,1479.2,2382.5,1479.2,2382.5,1479.2,2382.5,1485.04,2347.9167,1479.2,1479.2,1481.6333333333332,-0.3932554005279254,33.33,12.1562,2.2,0.58,0,0,0,0
1,102,Beras,1994,8,2382.5,2315.75,52.0833,13.3333,-89.0833,1750.0,1312.5,190500000,2750.0,26.23,5557800.0,4.095,360.0,6.8,0.7,410.89,1479.2,27.94,1994-08-01,1994-08,3,2,0,0,-0.8660254037844384,-0.5000000000000004,1479.2,2382.5,1479.2,2382.5,1479.2,2382.5,1485.04,2347.9167,1479.2,1479.2,1481.1466666666668,-0.3932554005279254,33.33,12.1562,2.2,0.58,0,0,0,0
1,102,Beras,1994,9,2382.5,2315.75,52.0833,13.3333,-89.0833,1750.0,1312.5,190500000,2750.0,26.23,5557800.0,4.095,360.0,6.8,0.7,410.89,1479.2,27.94,1994-09-01,1994-09,3,2,1,0,-1.0,-1.8369701987210292e-16,1479.2,2382.5,1479.2,2382.5,1479.2,2382.5,1485.04,2347.9167,1479.2,1479.2,1480.6599999999999,-0.3932554005279254,33.33,12.1562,2.2,0.58,0,0,0,0
1,102,Beras,1994,10,2382.5,2315.75,52.0833,13.3333,-89.0833,1750.0,1312.5,190500000,2750.0,26.23,5557800.0,4.095,360.0,6.8,0.7,410.89,1479.2,27.94,1994-10-01,1994-10,4,2,1,0,-0.8660254037844386,0.5000000000000001,1479.2,2382.5,1479.2,2382.5,1479.2,2382.5,1485.04,2347.9167,1479.2,1479.2,1480.1733333333334,-0.3932554005279254,33.33,12.1562,2.2,0.58,0,0,0,0
1,102,Beras,1994,11,2382.5,2315.75,52.0833,13.3333,-89.0833,1750.0,1312.5,190500000,2750.0,26.23,5557800.0,4.095,360.0,6.8,0.7,410.89,1479.2,27.94,1994-11-01,1994-11,4,2,1,1,-0.5000000000000004,0.8660254037844384,1479.2,2382.5,1479.2,2382.5,1479.2,2382.5,1485.04,2347.9167,1479.2,1479.2,1479.6866666666665,-0.3932554005279254,33.33,12.1562,2.2,0.58,0,0,0,0
1,102,Beras,1994,12,2382.5,2315.75,52.0833,13.3333,-89.0833,1750.0,1312.5,190500000,2750.0,26.23,5557800.0,4.095,360.0,6.8,0.7,410.89,1479.2,27.94,1994-12-01,1994-12,4,2,0,1,-2.4492935982947064e-16,1.0,1479.2,2382.5,1479.2,2382.5,1479.2,2382.5,1485.04,2347.9167,1479.2,1479.2,1479.2,-0.3932554005279254,33.33,12.1562,2.2,0.58,0,0,0,0
1,102,Beras,1995,1,2447.25,2468.6667,150.5833,0.0,109.25,1925.0,1443.75,193500000,2250.0,26.26,5924800.0,4.1625,360.0,6.8,0.7,415.52,1495.87,28.26,1995-01-01,1995-01,1,1,0,1,0.4999999999999999,0.8660254037844387,1479.2,2382.5,1479.2,2382.5,1479.2,2382.5,1479.2,2382.5,1484.756666666667,1481.9783333333332,1480.5891666666666,1.1269605191995602,33.33,12.758,5.75,0.0,0,0,0,0
1,102,Beras,1995,2,2447.25,2468.6667,150.5833,0.0,109.25,1925.0,1443.75,193500000,2250.0,26.26,5924800.0,4.1625,360.0,6.8,0.7,415.52,1495.87,28.26,1995-02-01,1995-02,1,1,0,1,0.8660254037844386,0.5000000000000001,1495.87,2447.25,1479.2,2382.5,1479.2,2382.5,1479.2,2382.5,1490.3133333333335,1484.756666666667,1481.9783333333335,1.1269605191995602,33.33,12.758,5.75,0.0,0,0,0,0
1,102,Beras,1995,3,2447.25,2468.6667,150.5833,0.0,109.25,1925.0,1443.75,193500000,2250.0,26.26,5924800.0,4.1625,360.0,6.8,0.7,415.52,1495.87,28.26,1995-03-01,1995-03,1,1,1,1,1.0,6.123233995736766e-17,1495.87,2447.25,1479.2,2382.5,1479.2,2382.5,1479.2,2382.5,1495.87,1487.5349999999999,1483.3675,1.1269605191995602,33.33,12.758,5.75,0.0,0,0,0,0
1,102,Beras,1995,4,2447.25,2468.6667,150.5833,0.0,109.25,1925.0,1443.75,193500000,2250.0,26.26,5924800.0,4.1625,360.0,6.8,0.7,415.52,1495.87,28.26,1995-04-01,1995-04,2,1,1,0,0.8660254037844387,-0.4999999999999998,1495.87,2447.25,1495.87,2447.25,1479.2,2382.5,1479.2,2382.5,1495.87,1490.3133333333333,1484.7566666666664,1.1269605191995602,33.33,12.758,5.75,0.0,0,0,0,0
1,102,Beras,1995,5,2447.25,2468.6667,150.5833,0.0,109.25,1925.0,1443.75,193500000,2250.0,26.26,5924800.0,4.1625,360.0,6.8,0.7,415.52,1495.87,28.26,1995-05-01,1995-05,2,1,1,0,0.4999999999999999,-0.8660254037844387,1495.87,2447.25,1495.87,2447.25,1479.2,2382.5,1479.2,2382.5,1495.87,1493.0916666666665,1486.1458333333333,1.1269605191995602,33.33,12.758,5.75,0.0,0,0,0,0
1,102,Beras,1995,6,2447.25,2468.6667,150.5833,0.0,109.25,1925.0,1443.75,193500000,2250.0,26.26,5924800.0,4.1625,360.0,6.8,0.7,415.52,1495.87,28.26,1995-06-01,1995-06,2,1,0,0,1.2246467991473532e-16,-1.0,1495.87,2447.25,1495.87,2447.25,1479.2,2382.5,1479.2,2382.5,1495.87,1495.87,1487.5349999999999,1.1269605191995602,33.33,12.758,5.75,0.0,0,0,0,0
1,102,Beras,1995,7,2447.25,2468.6667,150.5833,0.0,109.25,1925.0,1443.75,193500000,2250.0,26.26,5924800.0,4.1625,360.0,6.8,0.7,415.52,1495.87,28.26,1995-07-01,1995-07,3,2,0,0,-0.4999999999999997,-0.8660254037844388,1495.87,2447.25,1495.87,2447.25,1495.87,2447.25,1479.2,2382.5,1495.87,1495.87,1488.9241666666667,1.1269605191995602,33.33,12.758,5.75,0.0,0,0,0,0
1,102,Beras,1995,8,2447.25,2468.6667,150.5833,0.0,109.25,1925.0,1443.75,193500000,2250.0,26.26,5924800.0,4.1625,360.0,6.8,0.7,415.52,1495.87,28.26,1995-08-01,1995-08,3,2,0,0,-0.8660254037844384,-0.5000000000000004,1495.87,2447.25,1495.87,2447.25,1495.87,2447.25,1479.2,2382.5,1495.87,1495.87,1490.3133333333333,1.1269605191995602,33.33,12.758,5.75,0.0,0,0,0,0
1,102,Beras,1995,9,2447.25,2468.6667,150.5833,0.0,109.25,1925.0,1443.75,193500000,2250.0,26.26,5924800.0,4.1625,360.0,6.8,0.7,415.52,1495.87,28.26,1995-09-01,1995-09,3,2,1,0,-1.0,-1.8369701987210292e-16,1495.87,2447.25,1495.87,2447.25,1495.87,2447.25,1479.2,2382.5,1495.87,1495.87,1491.7025,1.1269605191995602,33.33,12.758,5.75,0.0,0,0,0,0
1,102,Beras,1995,10,2447.25,2468.6667,150.5833,0.0,109.25,1925.0,1443.75,193500000,2250.0,26.26,5924800.0,4.1625,360.0,6.8,0.7,415.52,1495.87,28.26,1995-10-01,1995-10,4,2,1,0,-0.8660254037844386,0.5000000000000001,1495.87,2447.25,1495.87,2447.25,1495.87,2447.25,1479.2,2382.5,1495.87,1495.87,1493.0916666666665,1.1269605191995602,33.33,12.758,5.75,0.0,0,0,0,0
1,102,Beras,1995,11,2447.25,2468.6667,150.5833,0.0,109.25,1925.0,1443.75,193500000,2250.0,26.26,5924800.0,4.1625,360.0,6.8,0.7,415.52,1495.87,28.26,1995-11-01,1995-11,4,2,1,1,-0.5000000000000004,0.8660254037844384,1495.87,2447.25,1495.87,2447.25,1495.87,2447.25,1479.2,2382.5,1495.87,1495.87,1494.4808333333333,1.1269605191995602,33.33,12.758,5.75,0.0,0,0,0,0
1,102,Beras,1995,12,2447.25,2468.6667,150.5833,0.0,109.25,1925.0,1443.75,193500000,2250.0,26.26,5924800.0,4.1625,360.0,6.8,0.7,415.52,1495.87,28.26,1995-12-01,1995-12,4,2,0,1,-2.4492935982947064e-16,1.0,1495.87,2447.25,1495.87,2447.25,1495.87,2447.25,1479.2,2382.5,1495.87,1495.87,1495.87,1.1269605191995602,33.33,12.758,5.75,0.0,0,0,0,0
1,102,Beras,1996,1,2621.4167,2538.1667,179.1667,0.0,28.6667,2100.0,1575.0,196500000,2333.33,26.29,6091600.0,4.23,360.0,6.8,0.7,438.29,1577.84,29.8,1996-01-01,1996-01,1,1,0,1,0.4999999999999999,0.8660254037844387,1495.87,2447.25,1495.87,2447.25,1495.87,2447.25,1495.87,2447.25,1523.1933333333334,1509.5316666666665,1502.7008333333333,5.479754256720182,33.33,12.9169,6.59,0.0,0,0,0,0
1,102,Beras,1996,2,2621.4167,2538.1667,179.1667,0.0,28.6667,2100.0,1575.0,196500000,2333.33,26.29,6091600.0,4.23,360.0,6.8,0.7,438.29,1577.84,29.8,1996-02-01,1996-02,1,1,0,1,0.8660254037844386,0.5000000000000001,1577.84,2621.4167,1495.87,2447.25,1495.87,2447.25,1495.87,2447.25,1550.5166666666664,1523.1933333333334,1509.5316666666665,5.479754256720182,33.33,12.9169,6.59,0.0,0,0,0,0
1,102,Beras,1996,3,2621.4167,2538.1667,179.1667,0.0,28.6667,2100.0,1575.0,196500000,2333.33,26.29,6091600.0,4.23,360.0,6.8,0.7,438.29,1577.84,29.8,1996-03-01,1996-03,1,1,1,1,1.0,6.123233995736766e-17,1577.84,2621.4167,1495.87,2447.25,1495.87,2447.25,1495.87,2447.25,1577.84,1536.8549999999998,1516.3625,5.479754256720182,33.33,12.9169,6.59,0.0,0,0,0,0
1,102,Beras,1996,4,2621.4167,2538.1667,179.1667,0.0,28.6667,2100.0,1575.0,196500000,2333.33,26.29,6091600.0,4.23,360.0,6.8,0.7,438.29,1577.84,29.8,1996-04-01,1996-04,2,1,1,0,0.8660254037844387,-0.4999999999999998,1577.84,2621.4167,1577.84,2621.4167,1495.87,2447.25,1495.87,2447.25,1577.84,1550.5166666666664,1523.1933333333334,5.479754256720182,33.33,12.9169,6.59,0.0,0,0,0,0
1,102,Beras,1996,5,2621.4167,2538.1667,179.1667,0.0,28.6667,2100.0,1575.0,196500000,2333.33,26.29,6091600.0,4.23,360.0,6.8,0.7,438.29,1577.84,29.8,1996-05-01,1996-05,2,1,1,0,0.4999999999999999,-0.8660254037844387,1577.84,2621.4167,1577.84,2621.4167,1495.87,2447.25,1495.87,2447.25,1577.84,1564.1783333333333,1530.0241666666664,5.479754256720182,33.33,12.9169,6.59,0.0,0,0,0,0
1,102,Beras,1996,6,2621.4167,2538.1667,179.1667,0.0,28.6667,2100.0,1575.0,196500000,2333.33,26.29,6091600.0,4.23,360.0,6.8,0.7,438.29,1577.84,29.8,1996-06-01,1996-06,2,1,0,0,1.2246467991473532e-16,-1.0,1577.84,2621.4167,1577.84,2621.4167,1495.87,2447.25,1495.87,2447.25,1577.84,1577.84,1536.8549999999998,5.479754256720182,33.33,12.9169,6.59,0.0,0,0,0,0
1,102,Beras,1996,7,2621.4167,2538.1667,179.1667,0.0,28.6667,2100.0,1575.0,196500000,2333.33,26.29,6091600.0,4.23,360.0,6.8,0.7,438.29,1577.84,29.8,1996-07-01,1996-07,3,2,0,0,-0.4999999999999997,-0.8660254037844388,1577.84,2621.4167,1577.84,2621.4167,1577.84,2621.4167,1495.87,2447.25,1577.84,1577.84,1543.6858333333332,5.479754256720182,33.33,12.9169,6.59,0.0,0,0,0,0
1,102,Beras,1996,8,2621.4167,2538.1667,179.1667,0.0,28.6667,2100.0,1575.0,196500000,2333.33,26.29,6091600.0,4.23,360.0,6.8,0.7,438.29,1577.84,29.8,1996-08-01,1996-08,3,2,0,0,-0.8660254037844384,-0.5000000000000004,1577.84,2621.4167,1577.84,2621.4167,1577.84,2621.4167,1495.87,2447.25,1577.84,1577.84,1550.5166666666667,5.479754256720182,33.33,12.9169,6.59,0.0,0,0,0,0
1,102,Beras,1996,9,2621.4167,2538.1667,179.1667,0.0,28.6667,2100.0,1575.0,196500000,2333.33,26.29,6091600.0,4.23,360.0,6.8,0.7,438.29,1577.84,29.8,1996-09-01,1996-09,3,2,1,0,-1.0,-1.8369701987210292e-16,1577.84,2621.4167,1577.84,2621.4167,1577.84,2621.4167,1495.87,2447.25,1577.84,1577.84,1557.3475,5.479754256720182,33.33,12.9169,6.59,0.0,0,0,0,0
1,102,Beras,1996,10,2621.4167,2538.1667,179.1667,0.0,28.6667,2100.0,1575.0,196500000,2333.33,26.29,6091600.0,4.23,360.0,6.8,0.7,438.29,1577.84,29.8,1996-10-01,1996-10,4,2,1,0,-0.8660254037844386,0.5000000000000001,1577.84,2621.4167,1577.84,2621.4167,1577.84,2621.4167,1495.87,2447.25,1577.84,1577.84,1564.1783333333333,5.479754256720182,33.33,12.9169,6.59,0.0,0,0,0,0
1,102,Beras,1996,11,2621.4167,2538.1667,179.1667,0.0,28.6667,2100.0,1575.0,196500000,2333.33,26.29,6091600.0,4.23,360.0,6.8,0.7,438.29,1577.84,29.8,1996-11-01,1996-11,4,2,1,1,-0.5000000000000004,0.8660254037844384,1577.84,2621.4167,1577.84,2621.4167,1577.84,2621.4167,1495.87,2447.25,1577.84,1577.84,1571.0091666666667,5.479754256720182,33.33,12.9169,6.59,0.0,0,0,0,0
1,102,Beras,1996,12,2621.4167,2538.1667,179.1667,0.0,28.6667,2100.0,1575.0,196500000,2333.33,26.29,6091600.0,4.23,360.0,6.8,0.7,438.29,1577.84,29.8,1996-12-01,1996-12,4,2,0,1,-2.4492935982947064e-16,1.0,1577.84,2621.4167,1577.84,2621.4167,1577.84,2621.4167,1495.87,2447.25,1577.84,1577.84,1577.84,5.479754256720182,33.33,12.9169,6.59,0.0,0,0,0,0
1,102,Beras,1997,1,2484.75,2455.5,28.75,0.0,-64.25,2275.0,1706.25,199500000,1875.0,26.32,5893200.0,4.2975,360.0,6.8,0.7,409.2,1473.12,27.83,1997-01-01,1997-01,1,1,0,1,0.4999999999999999,0.8660254037844387,1577.84,2621.4167,1577.84,2621.4167,1577.84,2621.4167,1577.84,2621.4167,1542.9333333333332,1560.3866666666665,1569.1133333333335,-6.636921360847747,33.33,12.3083,1.16,0.0,0,0,0,0
1,102,Beras,1997,2,2484.75,2455.5,28.75,0.0,-64.25,2275.0,1706.25,199500000,1875.0,26.32,5893200.0,4.2975,360.0,6.8,0.7,409.2,1473.12,27.83,1997-02-01,1997-02,1,1,0,1,0.8660254037844386,0.5000000000000001,1473.12,2484.75,1577.84,2621.4167,1577.84,2621.4167,1577.84,2621.4167,1508.0266666666666,1542.9333333333332,1560.3866666666665,-6.636921360847747,33.33,12.3083,1.16,0.0,0,0,0,0
1,102,Beras,1997,3,2484.75,2455.5,28.75,0.0,-64.25,2275.0,1706.25,199500000,1875.0,26.32,5893200.0,4.2975,360.0,6.8,0.7,409.2,1473.12,27.83,1997-03-01,1997-03,1,1,1,1,1.0,6.123233995736766e-17,1473.12,2484.75,1577.84,2621.4167,1577.84,2621.4167,1577.84,2621.4167,1473.12,1525.4799999999998,1551.6599999999999,-6.636921360847747,33.33,12.3083,1.16,0.0,0,0,0,0
1,102,Beras,1997,4,2484.75,2455.5,28.75,0.0,-64.25,2275.0,1706.25,199500000,1875.0,26.32,5893200.0,4.2975,360.0,6.8,0.7,409.2,1473.12,27.83,1997-04-01,1997-04,2,1,1,0,0.8660254037844387,-0.4999999999999998,1473.12,2484.75,1473.12,2484.75,1577.84,2621.4167,1577.84,2621.4167,1473.12,1508.0266666666666,1542.9333333333332,-6.636921360847747,33.33,12.3083,1.16,0.0,0,0,0,0
1,102,Beras,1997,5,2484.75,2455.5,28.75,0.0,-64.25,2275.0,1706.25,199500000,1875.0,26.32,5893200.0,4.2975,360.0,6.8,0.7,409.2,1473.12,27.83,1997-05-01,1997-05,2,1,1,0,0.4999999999999999,-0.8660254037844387,1473.12,2484.75,1473.12,2484.75,1577.84,2621.4167,1577.84,2621.4167,1473.12,1490.573333333333,1534.2066666666667,-6.636921360847747,33.33,12.3083,1.16,0.0,0,0,0,0
1,102,Beras,1997,6,2484.75,2455.5,28.75,0.0,-64.25,2275.0,1706.25,199500000,1875.0,26.32,5893200.0,4.2975,360.0,6.8,0.7,409.2,1473.12,27.83,1997-06-01,1997-06,2,1,0,0,1.2246467991473532e-16,-1.0,1473.12,2484.75,1473.12,2484.75,1577.84,2621.4167,1577.84,2621.4167,1473.12,1473.12,1525.4799999999998,-6.636921360847747,33.33,12.3083,1.16,0.0,0,0,0,0
1,102,Beras,1997,7,2484.75,2455.5,28.75,0.0,-64.25,2275.0,1706.25,199500000,1875.0,26.32,5893200.0,4.2975,360.0,6.8,0.7,409.2,1473.12,27.83,1997-07-01,1997-07,3,2,0,0,-0.4999999999999997,-0.8660254037844388,1473.12,2484.75,1473.12,2484.75,1473.12,2484.75,1577.84,2621.4167,1473.12,1473.12,1516.753333333333,-6.636921360847747,33.33,12.3083,1.16,0.0,0,0,0,0
1,102,Beras,1997,8,2484.75,2455.5,28.75,0.0,-64.25,2275.0,1706.25,199500000,1875.0,26.32,5893200.0,4.2975,360.0,6.8,0.7,409.2,1473.12,27.83,1997-08-01,1997-08,3,2,0,0,-0.8660254037844384,-0.5000000000000004,1473.12,2484.75,1473.12,2484.75,1473.12,2484.75,1577.84,2621.4167,1473.12,1473.12,1508.0266666666666,-6.636921360847747,33.33,12.3083,1.16,0.0,0,0,0,0
1,102,Beras,1997,9,2484.75,2455.5,28.75,0.0,-64.25,2275.0,1706.25,199500000,1875.0,26.32,5893200.0,4.2975,360.0,6.8,0.7,409.2,1473.12,27.83,1997-09-01,1997-09,3,2,1,0,-1.0,-1.8369701987210292e-16,1473.12,2484.75,1473.12,2484.75,1473.12,2484.75,1577.84,2621.4167,1473.12,1473.12,1499.3,-6.636921360847747,33.33,12.3083,1.16,0.0,0,0,0,0
1,102,Beras,1997,10,2484.75,2455.5,28.75,0.0,-64.25,2275.0,1706.25,199500000,1875.0,26.32,5893200.0,4.2975,360.0,6.8,0.7,409.2,1473.12,27.83,1997-10-01,1997-10,4,2,1,0,-0.8660254037844386,0.5000000000000001,1473.12,2484.75,1473.12,2484.75,1473.12,2484.75,1577.84,2621.4167,1473.12,1473.12,1490.573333333333,-6.636921360847747,33.33,12.3083,1.16,0.0,0,0,0,0
1,102,Beras,1997,11,2484.75,2455.5,28.75,0.0,-64.25,2275.0,1706.25,199500000,1875.0,26.32,5893200.0,4.2975,360.0,6.8,0.7,409.2,1473.12,27.83,1997-11-01,1997-11,4,2,1,1,-0.5000000000000004,0.8660254037844384,1473.12,2484.75,1473.12,2484.75,1473.12,2484.75,1577.84,2621.4167,1473.12,1473.12,1481.8466666666666,-6.636921360847747,33.33,12.3083,1.16,0.0,0,0,0,0
1,102,Beras,1997,12,2484.75,2455.5,28.75,0.0,-64.25,2275.0,1706.25,199500000,1875.0,26.32,5893200.0,4.2975,360.0,6.8,0.7,409.2,1473.12,27.83,1997-12-01,1997-12,4,2,0,1,-2.4492935982947064e-16,1.0,1473.12,2484.75,1473.12,2484.75,1473.12,2484.75,1577.84,2621.4167,1473.12,1473.12,1473.12,-6.636921360847747,33.33,12.3083,1.16,0.0,0,0,0,0
