tahun,bulan,total_kalori_hari,jumlah_komoditi,populasi,date,month_sin,month_cos,kalori_ma3,kalori_std3,kalori_ma6,kalori_std6,kalori_ma12,kalori_std12,kalori_lag1,kalori_lag2,kalori_lag3,kalori_lag6,kalori_lag12,period
2013,7,904616.7123286813,10,237384226.0,2013-07-01,-0.4999999999999997,-0.8660254037844388,1101256.6027396214,340590.28098652494,1002936.6575341512,240833.69729180317,948468.5889496816,172083.71084980536,1494536.3835615015,904616.7123286813,904616.7123286813,904616.7123286813,891877.281972518,2013-07-01
2013,8,904616.7123286813,10,237384226.0,2013-08-01,-0.8660254037844385,-0.5000000000000004,1101256.6027396212,340590.28098652494,1002936.6575341512,240833.69729180317,949530.2081460286,171741.8055666483,904616.7123286813,1494536.3835615015,904616.7123286813,904616.7123286813,891877.281972518,2013-08-01
2013,9,904616.7123286813,10,237384226.0,2013-09-01,-1.0,-1.8369701987210294e-16,904616.7123286813,0.0,1002936.6575341512,240833.69729180317,950591.8273423752,171392.0448346334,904616.7123286813,904616.7123286813,1494536.3835615015,904616.7123286813,891877.281972518,2013-09-01
2013,10,904616.7123286813,10,237384226.0,2013-10-01,-0.8660254037844386,0.5000000000000001,904616.7123286813,0.0,1002936.6575341512,240833.69729180317,951653.4465387224,171034.38046121912,904616.7123286813,904616.7123286813,904616.7123286813,904616.7123286813,891877.281972518,2013-10-01
2013,11,1494536.3835615015,10,237384226.0,2013-11-01,-0.5000000000000004,0.8660254037844384,1101256.6027396212,340590.28098652494,1101256.6027396214,304633.2083046492,1001875.0383378044,230150.65152348147,904616.7123286813,904616.7123286813,904616.7123286813,904616.7123286813,891877.281972518,2013-11-01
2013,12,904616.7123286813,10,237384226.0,2013-12-01,-2.4492935982947064e-16,1.0,1101256.6027396212,340590.28098652494,1002936.6575341512,240833.6972918031,1002936.6575341512,229625.9205974314,1494536.3835615015,904616.7123286813,904616.7123286813,1494536.3835615015,891877.281972518,2013-12-01
2014,1,1252899.0044930317,8,240232836.0,2014-01-01,0.4999999999999999,0.8660254037844387,1217350.7001277383,296562.07796057774,1060983.7062282097,254008.6427095117,1031960.1818811804,237929.45501443185,904616.7123286813,1494536.3835615015,904616.7123286813,904616.7123286813,904616.7123286813,2014-01-01
2014,2,683042.42915062,8,240232836.0,2014-02-01,0.8660254037844386,0.5000000000000001,946852.7153241108,287266.49487369414,1024054.659031866,294213.6631200284,1013495.6582830088,256577.23567812287,1252899.0044930317,904616.7123286813,1494536.3835615015,904616.7123286813,904616.7123286813,2014-02-01
2014,3,683042.42915062,8,240232836.0,2014-03-01,1.0,6.123233995736766e-17,872994.6209314239,329006.8471734199,987125.6118355226,324545.7713443378,995031.1346848368,272597.6230040276,683042.42915062,1252899.0044930317,904616.7123286813,904616.7123286813,904616.7123286813,2014-03-01
2014,4,683042.42915062,8,240232836.0,2014-04-01,0.8660254037844387,-0.4999999999999998,683042.42915062,0.0,950196.564639179,347599.2303847715,976566.6110866652,286431.81415674026,683042.42915062,683042.42915062,1252899.0044930317,904616.7123286813,904616.7123286813,2014-04-01
